num,title,units,lectures,sections,department
57626,Independent Study in Music Entrepreneurship,3-9,"[{'times': [{'days': None, 'begin': None, 'end': None, 'building': 'DNM', 'room': 'DNM', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A', 'instructors': ['Instructor TBA']}, {'times': [{'days': None, 'begin': None, 'end': None, 'building': 'DNM', 'room': 'DNM', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'B', 'instructors': ['Instructor TBA']}, {'times': [{'days': None, 'begin': None, 'end': None, 'building': 'DNM', 'room': 'DNM', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'C', 'instructors': ['Instructor TBA']}, {'times': [{'days': None, 'begin': None, 'end': None, 'building': 'DNM', 'room': 'DNM', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'D', 'instructors': ['Instructor TBA']}, {'times': [{'days': None, 'begin': None, 'end': None, 'building': 'DNM', 'room': 'DNM', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'E', 'instructors': ['Instructor TBA']}, {'times': [{'days': None, 'begin': None, 'end': None, 'building': 'DNM', 'room': 'DNM', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'F', 'instructors': ['Instructor TBA']}, {'times': [{'days': None, 'begin': None, 'end': None, 'building': 'DNM', 'room': 'DNM', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'G', 'instructors': ['Instructor TBA']}, {'times': [{'days': None, 'begin': None, 'end': None, 'building': 'DNM', 'room': 'DNM', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'H', 'instructors': ['Instructor TBA']}, {'times': [{'days': None, 'begin': None, 'end': None, 'building': 'DNM', 'room': 'DNM', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'I', 'instructors': ['Instructor TBA']}, {'times': [{'days': None, 'begin': None, 'end': None, 'building': 'DNM', 'room': 'DNM', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'J', 'instructors': ['Instructor TBA']}]",[],Music
57630,PPST: Reading,0.0,"[{'times': [{'days': None, 'begin': None, 'end': None, 'building': 'DNM', 'room': 'DNM', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A2', 'instructors': ['Instructor TBA']}]",[],Music
57631,PPST: Writing,0.0,"[{'times': [{'days': None, 'begin': None, 'end': None, 'building': 'DNM', 'room': 'DNM', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A2', 'instructors': ['Instructor TBA']}]",[],Music
57632,PPST: Mathematics,0.0,"[{'times': [{'days': None, 'begin': None, 'end': None, 'building': 'DNM', 'room': 'DNM', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A2', 'instructors': ['Instructor TBA']}]",[],Music
57633,PPST: Total Comprehensive,0.0,"[{'times': [{'days': None, 'begin': None, 'end': None, 'building': 'DNM', 'room': 'DNM', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A2', 'instructors': ['Instructor TBA']}]",[],Music
57634,Fundamental Subjects: Content Knowledge,0.0,"[{'times': [{'days': None, 'begin': None, 'end': None, 'building': 'DNM', 'room': 'DNM', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A2', 'instructors': ['Instructor TBA']}]",[],Music
57635,Music: Content Knowledge,0.0,"[{'times': [{'days': None, 'begin': None, 'end': None, 'building': 'DNM', 'room': 'DNM', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A2', 'instructors': ['Instructor TBA']}]",[],Music
57690,Practicum,0-3,"[{'times': [{'days': None, 'begin': None, 'end': None, 'building': 'DNM', 'room': 'DNM', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A', 'instructors': ['Johnston']}]",[],Music
57694,Elective Recital,0.0,"[{'times': [{'days': None, 'begin': None, 'end': None, 'building': 'DNM', 'room': 'DNM', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A2', 'instructors': ['Johnston', 'Reeder']}]",[],Music
57700,Major Studio (Voice),9.0,"[{'times': [{'days': None, 'begin': None, 'end': None, 'building': 'DNM', 'room': 'DNM', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A', 'instructors': ['Ahlstedt']}, {'times': [{'days': None, 'begin': None, 'end': None, 'building': 'DNM', 'room': 'DNM', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'B', 'instructors': ['Posvar']}, {'times': [{'days': None, 'begin': None, 'end': None, 'building': 'DNM', 'room': 'DNM', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'C', 'instructors': ['Aylmer']}, {'times': [{'days': None, 'begin': None, 'end': None, 'building': 'DNM', 'room': 'DNM', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'D', 'instructors': ['Spacagna']}, {'times': [{'days': None, 'begin': None, 'end': None, 'building': None, 'room': None, 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'E', 'instructors': ['Teadt']}]",[],Music
57701,Major Studio (Piano),9.0,"[{'times': [{'days': None, 'begin': None, 'end': None, 'building': 'DNM', 'room': 'DNM', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A', 'instructors': ['Schepkin']}, {'times': [{'days': None, 'begin': None, 'end': None, 'building': 'DNM', 'room': 'DNM', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'B', 'instructors': ['Johnston', 'Li', 'Reeder']}]",[],Music
57702,Major Studio (Organ),9.0,"[{'times': [{'days': None, 'begin': None, 'end': None, 'building': 'DNM', 'room': 'DNM', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A', 'instructors': ['Instructor TBA']}]",[],Music
57703,Major Studio (Harp),9.0,"[{'times': [{'days': None, 'begin': None, 'end': None, 'building': 'DNM', 'room': 'DNM', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A', 'instructors': ['Johnston', 'Van Hoesen', 'Reeder']}]",[],Music
57705,Major Studio (Violin),9.0,"[{'times': [{'days': None, 'begin': None, 'end': None, 'building': 'DNM', 'room': 'DNM', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A', 'instructors': ['Forough']}, {'times': [{'days': None, 'begin': None, 'end': None, 'building': 'DNM', 'room': 'DNM', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'B', 'instructors': ['Cardenes']}, {'times': [{'days': None, 'begin': None, 'end': None, 'building': 'DNM', 'room': 'DNM', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'C', 'instructors': ['Wu']}, {'times': [{'days': None, 'begin': None, 'end': None, 'building': 'DNM', 'room': 'DNM', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'D', 'instructors': ['van der Sloot']}]",[],Music
57706,Major Studio (Viola),9.0,"[{'times': [{'days': None, 'begin': None, 'end': None, 'building': 'DNM', 'room': 'DNM', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A', 'instructors': ['Harding']}]",[],Music
57707,Major Studio (Cello),9.0,"[{'times': [{'days': None, 'begin': None, 'end': None, 'building': 'DNM', 'room': 'DNM', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A', 'instructors': ['Williams']}, {'times': [{'days': None, 'begin': None, 'end': None, 'building': 'DNM', 'room': 'DNM', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'B', 'instructors': ['Premo']}]",[],Music
57708,Major Studio (Double Bass),9.0,"[{'times': [{'days': None, 'begin': None, 'end': None, 'building': 'DNM', 'room': 'DNM', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A', 'instructors': ['Howard']}]",[],Music
57709,Major Studio (Guitar),9.0,"[{'times': [{'days': None, 'begin': None, 'end': None, 'building': 'DNM', 'room': 'DNM', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A', 'instructors': ['Ferla']}]",[],Music
57710,Major Studio (Flute),9.0,"[{'times': [{'days': None, 'begin': None, 'end': None, 'building': 'DNM', 'room': 'DNM', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A', 'instructors': ['Almarza']}, {'times': [{'days': None, 'begin': None, 'end': None, 'building': 'DNM', 'room': 'DNM', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'B', 'instructors': ['McGhee']}]",[],Music
57711,Major Studio (Oboe),9.0,"[{'times': [{'days': None, 'begin': None, 'end': None, 'building': 'DNM', 'room': 'DNM', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A', 'instructors': ['Dealmeida']}]",[],Music
57712,Major Studio (Clarinet),9.0,"[{'times': [{'days': None, 'begin': None, 'end': None, 'building': 'DNM', 'room': 'DNM', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A', 'instructors': ['Thompson']}, {'times': [{'days': None, 'begin': None, 'end': None, 'building': 'DNM', 'room': 'DNM', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'B', 'instructors': ['Johnston', 'Rusinek', 'Reeder']}]",[],Music
57713,Major Studio (Bassoon),9.0,"[{'times': [{'days': None, 'begin': None, 'end': None, 'building': 'DNM', 'room': 'DNM', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A', 'instructors': ['Johnston', 'Goeres', 'Reeder']}]",[],Music
57714,Major Studio (Saxophone),9.0,"[{'times': [{'days': None, 'begin': None, 'end': None, 'building': 'DNM', 'room': 'DNM', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A', 'instructors': ['Defade']}, {'times': [{'days': None, 'begin': None, 'end': None, 'building': 'DNM', 'room': 'DNM', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'B', 'instructors': ['Kush']}]",[],Music
57715,Major Studio (Horn),9.0,"[{'times': [{'days': None, 'begin': None, 'end': None, 'building': 'DNM', 'room': 'DNM', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A', 'instructors': ['Caballero']}, {'times': [{'days': None, 'begin': None, 'end': None, 'building': 'DNM', 'room': 'DNM', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'B', 'instructors': ['Kostyniak']}]",[],Music
57716,Major Studio (Trumpet),9.0,"[{'times': [{'days': None, 'begin': None, 'end': None, 'building': 'DNM', 'room': 'DNM', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A', 'instructors': ['Berntsen']}, {'times': [{'days': None, 'begin': None, 'end': None, 'building': 'DNM', 'room': 'DNM', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'B', 'instructors': ['Vosburgh']}]",[],Music
57717,Major Studio (Trombone),9.0,"[{'times': [{'days': None, 'begin': None, 'end': None, 'building': 'DNM', 'room': 'DNM', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A', 'instructors': ['Dee']}, {'times': [{'days': None, 'begin': None, 'end': None, 'building': 'DNM', 'room': 'DNM', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'B', 'instructors': ['Cherian']}, {'times': [{'days': None, 'begin': None, 'end': None, 'building': 'DNM', 'room': 'DNM', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'C', 'instructors': ['Sullivan']}]",[],Music
57718,Major Studio (Euphonium/Baritone),9.0,"[{'times': [{'days': None, 'begin': None, 'end': None, 'building': 'DNM', 'room': 'DNM', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A', 'instructors': ['Laduke']}]",[],Music
57719,Major Studio (Tuba),9.0,"[{'times': [{'days': None, 'begin': None, 'end': None, 'building': 'DNM', 'room': 'DNM', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A', 'instructors': ['Knox']}]",[],Music
57720,Major Studio (Percussion),9.0,"[{'times': [{'days': None, 'begin': None, 'end': None, 'building': 'DNM', 'room': 'DNM', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A', 'instructors': ['Evans', 'Allen', 'Branson']}]",[],Music
57721,Major Studio (Composition),9.0,"[{'times': [{'days': None, 'begin': None, 'end': None, 'building': 'DNM', 'room': 'DNM', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A', 'instructors': ['Balada']}, {'times': [{'days': None, 'begin': None, 'end': None, 'building': 'DNM', 'room': 'DNM', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'B', 'instructors': ['Galbraith']}, {'times': [{'days': None, 'begin': None, 'end': None, 'building': 'DNM', 'room': 'DNM', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'C', 'instructors': ['Vali']}, {'times': [{'days': None, 'begin': None, 'end': None, 'building': 'DNM', 'room': 'DNM', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'D', 'instructors': ['Whipple']}]",[],Music
57723,Major Studio (Bagpipe),9.0,"[{'times': [{'days': None, 'begin': None, 'end': None, 'building': 'DNM', 'room': 'DNM', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A', 'instructors': ['Carlisle']}]",[],Music
57724,Major Studio (Collaborative Piano),6.0,"[{'times': [{'days': None, 'begin': None, 'end': None, 'building': 'DNM', 'room': 'DNM', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A', 'instructors': ['Manriquez', 'Carver']}]",[],Music
57729,Beginning Piano for Children I,6.0,"[{'times': [{'days': [5], 'begin': '10:30AM', 'end': '11:20AM', 'building': 'CFA', 'room': 'M150', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A', 'instructors': ['Manriquez']}]",[],Music
57736,Chamber Music Literature II,6.0,"[{'times': [{'days': [3], 'begin': '07:00PM', 'end': '08:20PM', 'building': 'CFA', 'room': 'M160', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A', 'instructors': ['Kim']}]",[],Music
57737,Literature and Repertoire,3.0,"[{'times': [{'days': [1], 'begin': '09:00AM', 'end': '10:20AM', 'building': 'CFA', 'room': 'KRESGE', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A', 'instructors': ['Vosburgh']}, {'times': [{'days': [1], 'begin': '09:00AM', 'end': '10:20AM', 'building': 'CFA', 'room': 'A1', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'B', 'instructors': ['Branson', 'Evans']}, {'times': [{'days': [5], 'begin': '01:00PM', 'end': '02:20PM', 'building': 'MM', 'room': '119', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'C', 'instructors': ['Wu']}, {'times': [{'days': [1], 'begin': '09:00AM', 'end': '10:20AM', 'building': 'CFA', 'room': 'ACH', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'D', 'instructors': ['Thompson']}, {'times': [{'days': [5], 'begin': '01:30PM', 'end': '02:50PM', 'building': 'CFA', 'room': 'ACH', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'E', 'instructors': ['Berntsen']}, {'times': [{'days': [1], 'begin': '07:30PM', 'end': '08:50PM', 'building': 'CFA', 'room': 'A2', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'F', 'instructors': ['Caballero']}, {'times': [{'days': [2], 'begin': '01:30PM', 'end': '03:20PM', 'building': 'GYM', 'room': 'SGYM', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'G', 'instructors': ['Sullivan']}, {'times': [{'days': [1], 'begin': '04:30PM', 'end': '05:50PM', 'building': 'GYM', 'room': 'SGYM', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'H', 'instructors': ['Knox']}, {'times': [{'days': [1], 'begin': '06:30PM', 'end': '07:50PM', 'building': 'CFA', 'room': '102', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'I', 'instructors': ['Almarza']}, {'times': [{'days': [1], 'begin': '12:00PM', 'end': '01:20PM', 'building': 'CFA', 'room': 'ACH', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'J', 'instructors': ['Chamis']}, {'times': [{'days': None, 'begin': None, 'end': None, 'building': 'DNM', 'room': 'DNM', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'K', 'instructors': ['Premo']}, {'times': [{'days': [2], 'begin': '07:30PM', 'end': '09:50PM', 'building': 'CFA', 'room': 'A2', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'L', 'instructors': ['Guild']}, {'times': [{'days': None, 'begin': None, 'end': None, 'building': 'DNM', 'room': 'DNM', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'M', 'instructors': ['Van Hoesen']}, {'times': [{'days': None, 'begin': None, 'end': None, 'building': 'DNM', 'room': 'DNM', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'N', 'instructors': ['Kush']}, {'times': [{'days': [2], 'begin': '02:30PM', 'end': '03:20PM', 'building': 'GYM', 'room': 'SGYM', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'O', 'instructors': ['Laduke']}, {'times': [{'days': None, 'begin': None, 'end': None, 'building': 'DNM', 'room': 'DNM', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'P', 'instructors': ['Laduke']}]",[],Music
57749,Beginning Piano for Children II,6.0,"[{'times': [{'days': [5], 'begin': '10:30AM', 'end': '11:20AM', 'building': 'CFA', 'room': 'M150', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A', 'instructors': ['Manriquez']}]",[],Music
57751,Teaching Artist Training,6.0,"[{'times': [{'days': [3], 'begin': '01:30PM', 'end': '02:50PM', 'building': 'MM', 'room': '127', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A', 'instructors': ['Mead']}]",[],Music
57757,Stagecraft: mental training for peak performance,6.0,"[{'times': [{'days': [2], 'begin': '12:00PM', 'end': '01:20PM', 'building': 'CFA', 'room': 'KRESGE', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A', 'instructors': ['Mead']}]",[],Music
57758,Business of Music,6.0,"[{'times': [{'days': [2, 4], 'begin': '10:30AM', 'end': '11:20AM', 'building': 'CFA', 'room': 'M160', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A', 'instructors': ['Laduke']}]",[],Music
57760,Collaborative Project in Music Entrepreneurship,6.0,"[{'times': [{'days': [5], 'begin': '11:30AM', 'end': '01:20PM', 'building': 'GHC', 'room': '7501', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A', 'instructors': ['Mead']}]",[],Music
57761,Eurhythmics I,3.0,"[{'times': [{'days': [1, 3, 5], 'begin': '08:30AM', 'end': '09:20AM', 'building': 'MM', 'room': '119', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A', 'instructors': ['Neely']}, {'times': [{'days': [1, 3, 5], 'begin': '09:30AM', 'end': '10:20AM', 'building': 'MM', 'room': '119', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'B', 'instructors': ['Neely']}, {'times': [{'days': [1, 3, 5], 'begin': '10:30AM', 'end': '11:20AM', 'building': 'MM', 'room': '119', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'C', 'instructors': ['Neely']}, {'times': [{'days': [1, 3, 5], 'begin': '11:30AM', 'end': '12:20PM', 'building': 'MM', 'room': '119', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'D', 'instructors': ['Neely']}]",[],Music
57763,Eurhythmics III,3.0,"[{'times': [{'days': [2, 4], 'begin': '09:30AM', 'end': '10:20AM', 'building': 'MM', 'room': '119', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A', 'instructors': ['Neely']}, {'times': [{'days': [2, 4], 'begin': '10:30AM', 'end': '11:20AM', 'building': 'MM', 'room': '119', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'B', 'instructors': ['Neely']}, {'times': [{'days': [2, 4], 'begin': '11:30AM', 'end': '12:20PM', 'building': 'MM', 'room': '119', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'C', 'instructors': ['Neely']}]",[],Music
57771,Production: Performance,6.0,"[{'times': [{'days': [1, 2, 3, 4, 5], 'begin': '06:30PM', 'end': '09:50PM', 'building': 'GYM', 'room': 'SGYM', 'location': 'Pittsburgh, Pennsylvania'}, {'days': [6], 'begin': '10:00AM', 'end': '02:20PM', 'building': 'GYM', 'room': 'SGYM', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A', 'instructors': ['Douglas']}]",[],Music
57774,Vocal Pedagogy I,6.0,"[{'times': [{'days': [3], 'begin': '01:30PM', 'end': '02:50PM', 'building': 'MM', 'room': '116', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A', 'instructors': ['Aylmer']}]",[],Music
57776,IPA Proficiency Test,0.0,"[{'times': [{'days': None, 'begin': None, 'end': None, 'building': 'DNM', 'room': 'DNM', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A2', 'instructors': ['Instructor TBA']}]",[],Music
57777,Performance Proficiency Test,0.0,"[{'times': [{'days': None, 'begin': None, 'end': None, 'building': 'DNM', 'room': 'DNM', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A2', 'instructors': ['Instructor TBA']}]",[],Music
57778,Solfege Proficiency Test,0.0,"[{'times': [{'days': None, 'begin': None, 'end': None, 'building': 'DNM', 'room': 'DNM', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A2', 'instructors': ['Instructor TBA']}]",[],Music
57780,Black American Music Seminar,6.0,"[{'times': [{'days': [1, 3], 'begin': '01:30PM', 'end': '02:20PM', 'building': 'CFA', 'room': 'M157', 'location': 'Pittsburgh, Pennsylvania'}], 'name': 'A', 'instructors': ['Keeling']}]",[],Music
